id,premise,hypothesis,lang_abv,language,label
96cf837fbc,Nowadays it is bordered by old pillars and lined with expensive shops.,The shops have only been around for the last fifty years.,en,English,1
a62f76fa24,"It seeks real direct elections after a period of time in which alternative parties have the right to organize and freedom of expression and other civil rights, the right to free trade unions, the release of more than 200 political prisoners, debt relief, and a stronger foundation. But enough to prepare a campaign is enough to punish corruption and pollution, no pardon for Suharto and his fellow thieves, and respite for the poor from the toughest edges of economic reform.",There is only one thing in our society that has more power for the presidential election.,en,English,2
bb0a21d810,"Ziyaretçiler Hilbert Konservatuarı'nda ""Kelebekler Ücretsiz"", ""Oz Büyücüsü"", ""Toyland"" ve ""Uçuşların Fantezi"" bölümlerinin değişen şovlarını izleme fırsatı bulacaklar.",Ziyaretçiler her gün Hilbert Konservatuvarı'nda çeşitli şovlar görebilecekler.,tr,Turkish,1
78ed4a1a14,"One of the attractions of the city is the shopping center around Place Darcy and Rue de la Liebert, where you can hunt such regional dishes as the famous mustard; Pain d '?? pices (gingerbread); And Cassis, the blackcurrant liqueur that turns a simple white wine into a deliciously refreshing character.",There is no place to shop in the city.,en,English,2
f832002396,"Например, такие слова, как erale (что происходит или ОК)",Слово Эрале имеет то же значение.,ru,Russian,2
545b018b5d,"ξέρετε όλα τα παιδιά μου υπερέχουν, είναι πραγματικά καλά, αλλά υποθέτω ότι μαθαίνει από μεγαλύτερα παιδιά",Είμαι περήφανος για όλα όσα γνωρίζουν τα παιδιά.,el,Greek,1
8f3294e197,"Aber ich weiß, dass sie in vielen ländlichen Gebieten nicht sehr gut sind",Sie sind sowohl auf dem Land als auch in der Stadt sehr gut.,de,German,2
1b7b01ff3d,An altar and a large stone column stood on the platform.,The platform was made to make sacrifices.,en,English,1
1ef5c1debb,एक और उदाहरण VIP वैसोएक्टिव आंतों के पॉलीपेप्टाइड से आता है।,वीआईपी इसका उदाहरण नहीं है।,hi,Hindi,2
683cac6d1a,Беше много бяла и гледаше сгънати ръце.,Беше много бледа и продължаваше да гледа ръцете си.,bg,Bulgarian,0
9271a67766,对于承认如此的国际社会来说，我们对联合国大会表决权的平等是成为一种常态的现实。,有投票权。,zh,Chinese,0
178c95f47c,Tôi đã ăn nó càng nhanh càng tốt và sau đó cô ấy đã đến đó và cô ấy đã giúp tôi.,Tôi đã có bánh pizza trong vòng chưa đầy hai phút.,vi,Vietnamese,1
e0d5f59f75,Cơ sở lý luận cho những kỳ vọng ngày càng một phần trong nỗ lực tìm hiểu mua và bán thực sự của thị trường chứng khoán.,Mọi người đang cố gắng tìm hiểu về việc mua và bán trên thị trường chứng khoán.,vi,Vietnamese,0
39fda81e4e,His off-the-cuff style seems amateurish next to Inglis' polished mini-essays.,"He may look like an amateur, but he had experience",en,English,1
ce31bbd8b9,Michael B. Wachter from the University of Pennsylvania and his colleagues conclude that there is a wage and fringe benefit for the mail negotiation worker of 29.,Wachter works for the University of Chicago.,en,English,2
a4022a36d0,The door opened and Severn came out.,They waited for someone to open the door for them.,en,English,2
a98e168f37,"Η αύξηση των αγορών μπορεί να εντοπίσει προβλήματα νωρίτερα, μειώνοντας τους κινδύνους, επιτρέποντας ευκολότερη αντικατάσταση ή διόρθωση.",Οι αναπτυσσόμενες αγορές μπορούν να εφαρμοστούν αμέσως.,el,Greek,1
0d1b381762,"Yes, this is always great when you have an animal that children can play with like the age of the children",It's good to have an animal that kids can play with.,en,English,0
5f7b6d9f50,جن وسائل سے ہم مالی سال 2002 کے لئے درخواست کررہے ہیں وہ ہماری اعلی سطح کی پیداوری اور کانگریس کی خدمت کو برقرار رکھنے کے لئے اہم ہیں۔,ہم اس سال کے لئے جو پیسہ چاہتے ہیں ہم ان سے مانگ رہے ہیں۔,ur,Urdu,0
32b6e271f8,"When there was a ball, type Buckner was struck to Buckner",The ball is thrown at Buckner.,en,English,0
1d2b2cf0e0,"Designed in the 1820s as a symbol of Scotland 's national pride, it was designed as a mini Parthenon, in keeping with the neoclassical style that was popular at the time.",It should look just like the White House.,en,English,2
d7929d9b16,He also has private practice.,It also has special applications.,en,English,0
81170afcdb,um-um they're entertaining you they're sure we had a uh my wife's mom uh oh about seventy-seven I guess she's really horny when we go see her and bring the dog I think she is happier to see the dog than she is us,We don't have a dog.,en,English,2
87ade69b73,I think it is ninety two.,The radio station is probably on ninety-two.,en,English,1
621a25863f,"Под мостовете в пристанището е малък остров, наречен Potter's Quay.",Potters Kay е огромен!,bg,Bulgarian,2
b47aaf7340,"Carmel Man is a member of the Neanderthal family and lived here 600,000 years ago.",Carmel Man is a camel that represents the brand of cigarettes.,en,English,2
2b6d6bc158,3 tỷ đầu tư hàng năm vào TSA vào hàng không để chiến đấu trong trận chiến cuối cùng.,TSA không liên quan gì đến hàng không và chỉ tập trung vào tàu hỏa.,vi,Vietnamese,2
7de1069fea,Случайное удаление дефиса из компьютерной массы закодированных математических инструкций для руководства восхождением.,Отсутствие дефисов может вызвать проблемы с собственными командами.,ru,Russian,0
8917f23f75,what was the problem,I know exactly what the problem is.,en,English,2
31815d0bd5,"But for some payees, the check issued by Anthem Inc. to policyholders has a disadvantage. This is part of the conversion of the insurance company to a public company.",Anthem inc has crazy fees on its checks,en,English,1
a01c8bfd83,He had 14 wicked men.,Number 14 seemed very innocent.,en,English,2
ff23279dd6,Gross national savings are fixed at 18 as part of GDP.,Gross national savings are held constant as a percentage of GDP.,en,English,0
5b434ec2d5,"Mit anderen hatten wir entweder eine Art Muttertag mit einigen Freunden, wo sie spazieren gehen",Mehrere Freunde wechselten sich beim Brunch zum Muttertag ab.,de,German,1
0d18f1c166,"The tent was burned, but there was a new building where the main tent was.",The tent has replaced the building.,en,English,2
ade45abfa8,"As historians claim, did Mariuther Lewis really commit suicide?",There is evidence to suggest that Lewis was killed by someone else.,en,English,1
1a46911d03,"Table 2: Examples of BLM's, FHWA's, IRS's, and VBA's Customer Satisfaction Expectations for Senior Executive Performance",Senior executives don't care about customer satisfaction.,en,English,1
81879bc1ec,"However, a conventional siege is useless against such a seemingly impenetrable rock, and with lots of food and water, the Zealots cannot be starved.","It was impossible to get past the rock, so the traditional blockade did little.",en,English,0
d94a9a41f4,"Did you know that Arnold Schwarzenegger (Arnold Schwarzenegger) will become a diverse actor? At first he knew he was just a strong man, but he was a bit branched",I like Arnold Schwarzenegger as a more diverse actor when he is a muscular man.,en,English,1
eaf38921ef,Yabancı tarım işçileri genellikle Amerika Birleşik Devletleri içinde yerlerinden edilirler.,Göçmenler yazın kuzeye hareket ederler.,tr,Turkish,1
2908e0d207,"Yes I know, because all I know is that when I came here at eighty-seven, they still had uh it was last year to put all your punch cards in","When I first started in the eighties, you had to use punch cards.",en,English,0
daabd0c7eb,"There is also a flower market on the city wall and on the eighth street. Freshly cut flowers and a variety of plants can be purchased for bargain prices, but the best selection is available before dawn.",Freshly cut flowers available on the market range from cheap to expensive.,en,English,1
bfc90d34a3,Boats in daily use are at the feet of fashion bars and restaurants.,Bars and restaurants are interesting places.,en,English,1
f21dcccf91,"Her ne kadar C-R bağlantıları bir konumdan diğerine farklılık gösterse de (örneğin, olası nüfus farklılıkları veya PM yapısındaki farklılıklar nedeniyle), spesifik C-R fonksiyonları genellikle mevcut değildir.",CRR ilişkileri bölgeden bölgeye değişir.,tr,Turkish,0
a206879d9e,Je ... je n'ai jamais rêvé ...,Je n'ai pas rêvé,fr,French,0
3491537c33,Algunos empleados civiles de la Autoridad Portuaria se quedaron en varios pisos superiores para ayudar y evacuar a los civiles atrapados allí.,Ninguno de los empleados de la Autoridad Portuaria se quedó arriba para evacuar a los civiles indefensos.,es,Spanish,2
7f36ba4e3a,Temple Mount at the far end of David Street is one of the world's holiest places of the three great religions.,Three major religions consider the Temple Mount to be very important.,en,English,0
adb44ffb3a,سيكون لمعظم المنازل مشهد أصلي ، وهو nacimiento ، مخصص للدعوات والمغنين.,تقريبا أي من هذه المنازل لديها زخرفة مشهد المهد.,ar,Arabic,2
0be550998b,كان عمري 25 عامًا عندما انضممت,يشارك فقط أكثر من مائة شخص.,ar,Arabic,2
8e2b1a663b,"yeah, and they have those trash cans that just stay there, and they decorated them very nicely, you know, with a bunch of big old flowers and stuff",The dustbin moves around and is very flat.,en,English,2
d77919b0cd,اور یہ بھی ممکن ہے کہ لوگوں کو زیادہ سے زیادہ اہ اور ان کی ردی کی ٹوکری میں اور وزن کی حد کو سمجھنے کے ذریعہ حجم کو محدود کرنا۔,جب تک لوگ فضلے کو ٹھیک طرح سے ٹھکانے لگاتے رہیں گے ، تب تک انہیں اس رقم کی فکر کرنے کی ضرورت نہیں ہے۔,ur,Urdu,2
455a0838ef,Yes yes we ah hahaham we saw that one of us hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,You can get Flubber in dollar movies.,en,English,1
8ecb89609f,path of life,Life path.,en,English,0
70527e782d,"But, Slate protests, it's [Gates'] signature that appeared on the cover.",Slate said it definitely wasn't Gates' byline on the cover.,en,English,2
4f7000e525,"At the west end of Cowgate (where it meets the Horrod Road), you will see one of the few remaining sections of Edinburgh's old city wall (Floden Wall), which was built after the Lang siege of 1570.",The Floden Wall was built by the townspeople to defend against further invasion.,en,English,1
ec39a2b911,इसके प्रमुख कर्मियों ने राष्ट्रीय सुरक्षा परिषद और शेष राष्ट्रीय सुरक्षा समुदाय के साथ बहुत कम जानकारी साझा की।,राष्ट्रीय सुरक्षा परिषद को एक पूर्ण और संपूर्ण पत्र मिला।,hi,Hindi,2
98266ef6bb,แต่เขาจะใช้ข้อแก้ตัวของการเสนอราคา na ในการโต้แย้งว่าผู้ชายมักคิดว่าพวกเขารวมถึงผู้หญิง,ผู้หญิงรวมอยู่ในกลุ่มผู้ชาย ตอนนี้ความก้าวหน้าของสิทธิสตรี,th,Thai,1
186f527b83,คุณควรเปลี่ยนไปใช้ Linux หรือไม่?,Linux เป็นระบบปฏิบัติการที่ดีกว่า,th,Thai,1
e31c5179ea,"अवसाद के दौरान, यह देश का सबसे गरीब प्रांत था, जो अकाल के करीब था।",प्रांत आर्थिक मंदी के दौरान भुखमरी के करीब है।,hi,Hindi,0
a1eca35a01,"Dinghies are available for rent from the marinas at Tel Aviv, Jaffa, Akko, Netanya and Nahariya.","The best quality desks are for marinas rental in Tel Aviv, Jaffa, Akko, Akko, Netanya, and Nahariya.",en,English,1
e0eabe4c12,它可能还有更多，因为我仅仅享受封面，而不是详细的内容，因为我没有时间阅读文章，你懂的,他们做了比你从论文中看到的更多,zh,Chinese,1
d3c7836c7a,Nice staff.,Staff are friendly only when you tip them.,en,English,1
0020bed843,"The man who once came out with a sitcom, where, as Zmoda remembers, forgotten artists will be sent to the escaped in front of an audience ...",A very small number of actors cheered and celebrated through the audience.,en,English,1
1a7d690b98,mind with ice yeah,And the brightness of the sun and the heat wave are.,en,English,2
f803a85af1,"Denken Sie dann über die Rolle von Gesetzen und Verträgen nach, deren Zwänge einen kohärenten Fluss wirtschaftlicher Aktivitäten in bestimmten Aktionskorridoren ermöglichen.",Recht und Wirtschaft sind nicht miteinander verbunden.,de,German,2
439dd175c9,"Considered to be a high roller card game, Bakrat (Bah Kah Rah) is similar to Blackjack, although it is played with strict rules, high limits, and low player interaction.",Baccarat is completely different from blackjack and is not played with cards.,en,English,2
2716aed6dc,"Palestrina, by Hans Pfitzner, performed by the Royal Opera (Metropolitan Opera House, New York).",Palestrina will be performed in New York by the Royal Opera.,en,English,0
17e2d10f12,"Dies ist insofern einzigartig, als ich 16 Jahre lang meine Karriere bei Sonderveranstaltungen verbracht habe.",Ich habe nie gearbeitet.,de,German,2
41b58d8e8f,"And uh uh, I just have real grace and my stepfather works at a Ford dealership and it makes things a little easier but the car time is reduced but",He can give me a 20% discount.,en,English,1
28d2fa192e,يمكننا تحقيق أهداف أكثر دقة وضرب الأهداف بشكل متكرر.,سنحاول أن نحقق الهدف كثيراً.,ar,Arabic,0
d9cf46e2a1,Они сказали: мы платим за вас место.,Они платят за меня и моих братьев и сестер аренду.,ru,Russian,1
8fcf210045,这股狂热又持续了三十年，洛可可风格更加强烈。,三十年来处处是疯狂。,zh,Chinese,0
074cb280e9,На устните на арогантния офицер се появи тънка кисела усмивка.,Чиновникът не се усмихна нито за миг.,bg,Bulgarian,2
51e775d041,"La sensación de que la chequera es solo un cheque vacío, ya sabes, y tienen fondos ilimitados, no que ella saldría a gastar ilimitadamente, sino casi esa actitud.","Ella siente que puede gastar más de $ 1,000 por noche.",es,Spanish,1
45858034b1,"It does not seem expensive - after all, they use it in Bangladesh.",This is one of the more expensive options.,en,English,2
63c77389a0,"Au large de la côte, la zone traverse des pins, des mimosas, des eucalyptus et de la bruyère à près de 915 m (3000 pieds).",Le terrain abrite des grottes.,fr,French,1
7f3d719365,"Trực giác của tôi, tất nhiên, rất chủ quan - bạn là người quan tâm, như được mô tả trong đóng góp hàng năm của các thành viên phi hành đoàn cabin cho giáo xứ của bạn.",Khoản quyên góp $ 2000 của bạn cho thấy bạn là một người tốt.,vi,Vietnamese,1
2f14ef579e,"What I see now is that these boys are only 16 years old and have sex with her. I think at that particular moment, she was only 23 years old, so her age is not much older than them. At that age, I think they Very well, you know let’s face it, when you just start to realize all the things in life","With this small of an age gap, charges should not be pressed.",en,English,1
f1823c7fa0,truly romance,Do you really love him?,en,English,1
f3213b7499,"4 million, or about 8 percent of the total expenditure for the two programs).",The 4 million figure is likely to rise in the coming years.,en,English,1
651eb1452f,"ndio, walikuwa na rundo zima la vitu ambavyo vilivunja mara moja",Hakuna vitu zao zilizovunjika.,sw,Swahili,2
11d3793ec7,"But there is a confirmation cycle; If the prophecy indicates that something will happen, it will happen, although not always as expected.","When a prophecy is indicative of something happening, it will happen - there is a cycle of confirmation.",en,English,0
2a76685a94,我不在乎你如何完成它。,我需要确切地知道你将怎么做。,zh,Chinese,2
0659d9afc3,"“We can't find him, Benjamin,” Lincoln / Natalia said.","After 12 hours of looking for him, Lincoln / Natalia stopped.",en,English,1
67d9b832a8,Agricultural show,Military shows,en,English,2
c9f1130859,Bàn nào không đáng tiền,Bữa tối bạt.,vi,Vietnamese,1
4c17b31852,"As Ben Yagoda wrote in The New York Times Book Review, Kidd must have decided not to write a book about Tommy O'Connor.",Ben Yagoda is a famous book reviewer.,en,English,1
35a56279e4,"Oh, und wenn Sie dann versuchen, ihn aus dem Geschäft zu bringen, zahlen Sie mit einem Arm oder einem Bein.","Wenn Sie einen kleinen Teil des Unternehmens aufgeben, können Sie tatsächlich etwas Geld sparen.",de,German,2
1f6d0c57c0,Едно нещо той наистина имаше като отлична защита.,Тя умееше да се защитава добре.,bg,Bulgarian,0
e1ee4191b9,He and his colleagues were not operating at the metaphorical level.,He and his associates are operating at a metaphor level.,en,English,2
4c88819fe3,Muhtemelen doğmuştur.,Onun doğmadığına inanılıyor.,tr,Turkish,2
a29fc61322,"Освен това помита думите, докато минава.",Изтрива всички думи бързо.,bg,Bulgarian,1
ab08cecd26,"Ein hochprofessionelles und voll produziertes Stück machte einen Unterschied für Kinder wie Becky, Stephanie, Markus, Emily und ihre Klassenkameraden aus ganz Indiana.",Das Schauspielern hat vielen Kindern in ganz Indiana geholfen.,de,German,0
c5e99154cf,"To do this, leaders examine their internal environments and ask a series of questions about the problems to be solved, how information technology and management can help, and how an CIO can best fit in. in their management structures to guide technological solutions.",CIOs should guide technology solutions based on the company's internal environment.,en,English,0
2eef0dd6a2,and when they get out they should have uh i don't know you know some reasonable amount of money,We have to give them money for that when they go out.,en,English,1
b61c2b8420,The importer pays the duties required by law,Importer never pays taxes,en,English,2
6ee3e1e174,لكن الكثير من الناس لم يتمكنوا من حلها بطريقة أو بأخرى حتى كانوا راضين عن العديد من الأسئلة ، خاصة تلك التي طرحها أوغل.,يذكر أوجلي أن الأشخاص الذين يطرحون أسئلة لا يعرفون ما الذي يتحدثون عنه.,ar,Arabic,1
63e7e6e1b4,The man had probably heard her urinate or had noticed a change in her breath when she woke up.,The man heard his urine hit the toilet water as his breath changed.,en,English,1
604872c81e,"Well, I think you mean retirement",I think you mean retirement.,en,English,0
da9c3e4107,"Alexander the Great, who passed through the city in 334 BC. , paid for its completion; five of the original 30 columns have been restored to their full height.",Alexander the Great admired the city in 334 BC. He expressed his desire to live there one day.,en,English,1
7a6f814b1f,And oh okay then he went to Colorado,After that I went to Colado.,en,English,0
8f6f2142b8,They must also report the information to the employee's home agency immediately to facilitate payment of wages by the home agency.,The local agency will handle financial issues.,en,English,0
84780349be,yeah ok yeah these games are fun to watch you watch those games,These games are a lot of fun.,en,English,0
642b888dc0,RH-II designa esta expresión actual como proveniente de South Midlands y el sur de los Estados Unidos y significa que está en el límite.,"Según RH-II, esta expresión significa al borde.",es,Spanish,0
3b0af9780b,"At the easternmost tip of Jamaica is the Morant Point Lighthouse, built in 1841.",Morant Point lighthouse in Mexico.,en,English,2
19a714bef1,จากนั้นโบนาซึ่งเป็นศูนย์กลางของงานจักสานที่ซึ่งผู้ร่างกฎหมายเองก็เป็นจุดเริ่มต้นของการเต้นรำแบบคีกัก,Kecak dance ไม่ได้มาจาก bona,th,Thai,2
b473d1f9d8,"Yeah Al that sounds pretty crap to me, Looks like lilacs aint for me either.",He is not worried about trees. Purple bushes take a long time to grow.,en,English,2
6fa6cc1e1e,12HEI نے ملٹی سٹی قومی مریض ، اموات ، اور فضائی آلودگی مطالعہ (NMMAPS) کی سرپرستی کی۔,12 ایچ ای کا براہ راست تعلق فضائی آلودگی سے ہے۔,ur,Urdu,1
091512ce02,He knows the mine.,He is aware that mines exist.,en,English,0
12c768f4fb,"Bir fitness sahnesinde, görme, mutasyon, rekombinasyon ve seçim, gelişmekte olan sakinleri yüksek fitness zirvelerine koşmaya zorlayabilir.","Pek çok faktör aynı zamanda, gelişmekte olan popülasyonları daha yüksek kondisyon düzeylerine getirmede etkilidir.",tr,Turkish,0
a18b995dbc,"Wenn wir unabhängig werden, helfen Sie uns bitte, die Strafe Ihres Abschlusses zu stärken.",Sie haben einen Abschluss in Molekularbiologie.,de,German,1
c0a431c402,"23 Momentum, finanzielle Kontinuität ist entscheidend für die Erreichung der CFO-Ziele.","23Financial hat die Motivation verloren, seine Managementziele zu erreichen.",de,German,2
4ecedc3de5,"Look, it's your skin, but you'll be in trouble if you're not busy.",Don't let anyone see that you work or you may have a problem.,en,English,2
a6d7ea96ae,"actually listening once, I remember it coming back when rap even uh, I would say ten or fifteen years ago",I heard rap once about 15 years ago.,en,English,0
96276c873f,"Đúng vậy, họ sẽ đi qua các khe",Họ đi dự lễ khai mạc.,vi,Vietnamese,0
75c41b212b,J'espère que vous pourrez nous aider à poursuivre la tradition olympique d'excellence.,Vous serez les prochains athlètes olympiques à remporter l'or.,fr,French,1
51edd213bb,"She seems very different. """,It had changed a lot since the last time we had seen her.,en,English,1
0fba02b7bb,"He charged June, a high knife.",He accused Jon of a bloody knife.,en,English,1
c427ca988d,The conversation he overheard piqued his curiosity.,he did not hear anything,en,English,2
bf001a1f7c,"Ni siquiera entendía la ceremonia de la boda, ni siquiera sabía que estaba casado, en serio ...",No entendió lo que había sucedido.,es,Spanish,0
22e2a4903d,"Εννοώ ότι υπήρχε, είχα το ρολόι μου και ήταν στα παπούτσια μου και ε, όλοι οι θάμνοι έγιναν λευκοί εκεί κάτω",Ήταν ενοχλητικό όταν κάλυψε τα παπούτσια μου.,el,Greek,1
011947dcb5,"Yes, you did very well, young man.","No, you didn't do well.",en,English,2
156b334a95,"However, specific approaches to implementing those principles differ between different regions.",Specific approaches to each principle is the same in each sector.,en,English,2
54ac6a1f15,"Merkezi İstihbarat Başkan Yardımcısı John McLaughlin, toplantı için belirli bir tarihi hatırlamamasına rağmen kendisine bildirilmeden birkaç gün önce Moses ve ark.'nın kendisine bildirildiğini söyledi.","McLaughlin, Merkezi İstihbarat Teşkilatı'nın 27 yıl şef yardımcısı olarak görev yaptı.",tr,Turkish,1
8ab54e937d,4) It is not known enough how the non-transportation costs change with distance.,The reason for the lack of information is the fact that the costs unrelated to transportation can differ considerably from one individual to another.,en,English,1
1f381fb747,"You're crazy, Barrysford.","You need to see a therapist, Beresford.",en,English,1
18996e1e67,"La relajación también puede describir una relación de bromas, bromas de ida y vuelta, que a través de la risa elimina la tensión y separa la causa de la tensión actual.",No es gracioso relajarse.,es,Spanish,2
72c6f46e8f,"Discutez des cibles dans un langage codé, affectant les étudiants qui parlent architecture, art, droit et politique pour se référer respectivement au World Trade Center, au Pentagone, au Capitole et à la Maison Blanche.",Ils ont dit de quels points de repère ils parlaient.,fr,French,2
c6a781cf16,"Scarcely catering to locals, Universal Citys Cityalk tries to grab tourist dollars with its vast collection of retail wonders, including magic shops, toy stores, sporting goods stores and a host of science fiction memories.","Locals are not the primary target for the many magic shops, toy stores, and sporting goods stores.",en,English,0
12c232f7b8,You will remember my saying that it is wise to beware of people who do not tell you the truth.,You must be careful with people who lie to you.,en,English,0
b3c586f1b3,"Yes, this is the world league",This is the World Cup.,en,English,0
4385909f64,P. S. การบริจาคให้กับ IMA เป็นของขวัญวันหยุดที่ดี,โปรดทราบว่าคุณสามารถบริจาคได้ตลอดเวลาไม่เพียง แต่ในช่วงวันหยุด,th,Thai,1
1f4efdbf55,A spark of annoyance lit Lincoln's eyes; The smallest sign of Natalia's Russian fire.,Lincoln wanted to kill Natalia with his bare hands at the right time.,en,English,1
2a50d5861f,"'Ý nghĩa sâu xa của tôi là, để thành công hoàn toàn, một cuốn từ điển như vậy đòi hỏi nhiều hơn các kỹ năng của một chuyên gia đặt tên.",Một từ điển chỉ cần các kỹ năng của một chuyên gia.,vi,Vietnamese,2
d6583f0140,Bazı Atinalılar da meclisi Makedon kralına savaş ilan etmeye teşvik etti.,Bazı Atinalılar yeni buz krallığına karşı bir savaş başlatmak istedi.,tr,Turkish,1
af9f81a9a2,"Due to the sampling error and estimation error in the econometric estimation procedure used to restore the household-level demand function, all figures presented in this article are subject to uncertainty",The research that entered this report may be in error.,en,English,0
dc29253ebc,"What is needed, in addition to an evacuation plan, is a realistic program to stabilize the conditions of those who remain.",Withdrawal is always the first line of response.,en,English,1
7f0dc607ab,"Das war es, es war ein ziemlich beängstigender Tag.",Es war ein Ruhetag.,de,German,2
dae8b9d1c7,(A bigger contribution may or may not really mean I support Candidate X.) Freedom of association is greater tension - justice is a fact that Thomas would laugh at court if some liberals proposed.,Justice Thomas wanted freedom of association.,en,English,2
de5425d101,The amount is recovered but will not be returned to the wreckage until the waste library itself is repaired.,The widely sought after volumes will be available to the public after renovation.,en,English,1
3d31dfa15d,We had a few mutants who took a bite bigger than they could chew on.,We can definitely manage our beginning.,en,English,2
9ec2c741e5,كان الشاطئ جميلًا وكان مكانًا لطيفًا للذهاب إليه ، لذا كان تقريبًا أحد الأماكن المفضلة لدي ، ماذا عنك,في رأيي أن أفضل مكان للذهاب إليه هو التخييم في الغابة.,ar,Arabic,2
93d07f04e5,The mound of earth that surrounds the pit to allow viewers to stand five or six deep around the edge of the hole.,The hole is seven feet deep.,en,English,1
25820bee7c,maybe it is arrogant but i mean they come to us,It is certainly not arrogant for them to come to us,en,English,2
4c87115de1,ฉันชื่อเทาร - ลอร์ดจูเลียนเฮเดะ,Julian Wade ได้ชื่อว่า Lord of สิทธิในการเกิด,th,Thai,1
66ec78de5d,Majadiliano na wawakilishi wa jiji na mashirika mengine ya kiraia na ya kijamii kuhusu maendeleo ya IMA na amp.,IMA inashirikiana na mashirika mengine katika mkoa.,sw,Swahili,0
7a6a71a19f,"Another bank pays fund interest based on tiered account levels, which is more typical of a large commercial account.",The fund account has five different levels.,en,English,1
b3337ece7d,इस कठोर और अमानवीय बात को कर्मिट और एक बड़े और एक छोटे कंप्यूटर के बीच फ़ाइलों के आदान-प्रदान के लिए एक संचार प्रोटोकॉल के साथ कैसे वर्णित किया गया था?,कॉल रिकॉर्ड का नाम रमेथ है।,hi,Hindi,0
504912644d,"Indeed, 58 percent of Columbia / HCA beds are empty and 35 percent of non-profit beds are empty.",58% of Columbia/HCA's beds are empty.,en,English,0
c47c242109,"Several Kwanzaa rituals, most notably the focus on candles, appear to have been borrowed from Hanukkah.",The tradition they borrowed from a holiday is integrated into their holiday.,en,English,0
abdff968dd,"Maryland's main source of funding for legal services for the poor has collapsed at a critical juncture, with advocates preparing to seek extraordinary financial support - even as they focus on legal challenges that threaten to undermine such a major source of funding. services throughout.","In this difficult economic situation, primary funding for legal aid in Maryland has suffered and it has become necessary to receive special support from the state.",en,English,0
bbe05d3dd7,Tunatumahi unafurahiya kuzungumza nao. Lakini unaweza kuokoa pesa kwa utawala wa IRT kwa kutuma zawadi yako kwenye bahasha leo.,inawezekana kutuma zawadi yako kwa posta.,sw,Swahili,0
1b49a89416,"Well, I'm doing computer engineering",I changed my specialty last semester.,en,English,1
7d035800d5,"The second missing benefit includes improvements in environmental quality, especially improved health benefits.",One of the missing benefits is the increase in improved health and environmental standards.,en,English,0
1327078aa5,"El Teatro Cívico de Indianápolis ha entretenido a su audiencia con actuaciones profesionales y musicales durante 82 años. Al mismo tiempo, ha proporcionado espacio para el gran talento de nuestra ciudad, pero es cierto que no era tan amplio.",El Teatro Cívico de Indianápolis ha producido espectáculos durante más de 80 años.,es,Spanish,0
98d03d0419,"oh uh-huh well, they won't","No, they wouldn't.",en,English,0
9a7a84a4ea,"On the northern slopes of this rocky outcrop is the site of the island's ancient capital, also called Thira, dating from the 3rd century BC. C. (when the Aegean was under the Ptolemaic domain).",The old capital has one of the most impressive architectures on the entire island.,en,English,1
4d90dba314,8区离职是为这家无可救药的fxxxup公司订的。,那个人光荣地被解雇了。,zh,Chinese,2
d323d431a1,"Part 2), Confidentiality of records of patients with alcohol and drug abuse.",Records of drugs and alcohol can be shared.,en,English,2
b17d3036c9,There will always be a lawyer for public law.,You don't really need a lawyer to practice law.,en,English,2
200dd4f6a9,ในวันอาทิตย์ที่ 18 มิถุนายนฝนตกและทำให้เวลาในการเข้าร่วมงานเทศกาล Tales / Joseph Campbell Festival ความเชื่อในนิทานพื้นบ้านและปัญหาต่าง ๆ ลดลงอย่างรุนแรง,ฝนตกเมื่อวันอาทิตย์ที่แล้ว,th,Thai,0
8b5a92d4e0,"A lot of it depends on uh. A lot of things were thought that uh. As you know the farmers thought, well, we got the chemicals. We're putting the chemicals in the field, the land will naturally filter out.","Even if farmers put chemicals in the soil, the soil will eventually filter them out.",en,English,0
ac95762139,"точно така, това може да се случи следващата година, ако не сме похарчили всичко тази година и затова без значение цената, определено ще се отървем от тези пари",Може да не ни стигне през следващата година.,bg,Bulgarian,0
afc97e487e,La Constitución de 1787 estableció el derecho de los propietarios de esclavos a restaurar a los esclavos que habían huido a tierras libres.,Una parte del texto de la constitución fue escrita en 1787.,es,Spanish,0
7f237f46e4,Не знам дали той остана в Огъста след това.,Той продължи да живее в Огъста.,bg,Bulgarian,0
8643610cf8,The way we try to approach it is to identify every legal problem that a client has.,All of the client's legal problems are supposed to be identified.,en,English,0
e0278eb4dc,Υποθέτουμε μια άμεση γραμμική σχέση μεταξύ του όγκου ανά κάτοικο και των τεμαχίων ανά πιθανότητα,Γνωρίζουμε ότι δεν υπάρχει σχέση μεταξύ του αριθμού κατά κεφαλή και των κομματιών.,el,Greek,2
e4e2ae63ab,Les exigences actuelles en matière de sécurité favorisent la surclassification et la compartimentation excessive de l'information entre les organismes.,Les protocoles de sécurité en vigueur aujourd'hui signifient que beaucoup d'informations sont sur-classifiées.,fr,French,0
fc5cc087f9,"Wenn wir den Beruf unserer Wahl nicht ausüben können, sind wir natürlich tot.","Einen Weg zu finden, um seinen Lebensunterhalt zu verdienen, ist keine Leistung.",de,German,1
