id,premise,hypothesis,lang_abv,language,label
aeea2c0799,"Binafsi, mimi ni mmoja wa maoni ya Wolverston.",Ninakubali kwamba sijakubaliana na Wolverston hapo awali.,sw,Swahili,1
3c976000f2,"You can trust me, if necessary, for a million dollars.",I have no money to give you.,en,English,2
4e4e2b7edf,"Nina maua kwenye tawi la Bermuda hapa. Inahitaji maji mengi. Ikiwa unataka ionekane kama uwanja wa gofu ya kijani, unapaswa kuwafanya mfupi.",Bustani za Bermuda ni nyingi.,sw,Swahili,1
88bd90d558,هل أنت فخور بأن تكون جزءًا من شخص ما وتدعمه؟,من يحتاج إلى اشتراك شهري قدره 20 دولارًا؟,ar,Arabic,1
24e6affa8d,Twenty-eight grants target state-wide websites that include not only all LSC programs in the state but also other justice community partners.,Grants are not about money.,en,English,1
01d6541cf5,และนั่นก็เยี่ยมมากฉันรู้ว่ามันจะเป็นเรื่องที่น่าเศร้าและฉันรู้ว่าบางคนจะต้องตาย,ฉันหวังว่าจะสงบลงเล็กน้อย,th,Thai,1
b537fb0eed,nobody will disturb you,No one will bother you about your new hairstyle.,en,English,1
6635f9c120,加央，位于首府南部的瓜拉玻璃市是距离兰卡威不到一小时渡轮航程的出发点。,瓜拉玻璃市在南面。,zh,Chinese,0
62465f88d1,Tôi ăn càng nhanh càng tốt và sau đó anh ấy đến đó và giúp tôi với nó.,Tôi đã bỏ thức ăn.,vi,Vietnamese,0
9b54a6bd38,เจตนาของเอเจนซี่คือใช้กระบวนการเรียกร้องการเดินทางของพนักงานซึ่งอนุญาตให้ผู้โดยสารที่มีข้อยกเว้นสามารถแสดงรายการค่าใช้จ่ายส่วนตัวที่มีราคา 75 ดอลลาร์หรือน้อยกว่าได้,ตัวแทนพยายามให้พนักงานคืนเงินค่าเดินทางที่น้อยกว่า 75 ดอลลาร์ให้เป็นค่าใช้จ่ายทั้งหมด,th,Thai,0
40336afc8c,"In my honor, I'll hang it high like Haman! """,I will hang him with joy.,en,English,1
ec65bff4f8,"A rich tourist area, it is full of shopping malls and department stores, as well as many good restaurants.",The wealthy resort has a shopping center and some good restaurants.,en,English,0
9a3f012df3,There will never be.,"I am sad, but it will never happen.",en,English,1
aa73f07e22,"Вече сте се обучавали в модерни костюми.Ако носите напреднали костюми, ще отнеме известно време.",Бихме могли да ви обучим да носите костюм с пълно налягане в края на деня.,bg,Bulgarian,2
6ced0f8989,"Είναι αξιολάτρευτο, ξέρετε, είναι ένας χαρακτήρας που μπορεί να καθίσει με οποιονδήποτε και να παίξει με οποιονδήποτε","Συνήθως παίζει πόκερ ή μπλάκτζακ, αλλά μερικές φορές παίζει επίσης σκραμπλ.",el,Greek,1
23a4fb1e22,Le contexte de l'excellent essai de Jacob Weisberg sur la clé du gouvernement et les élections municipales de cette année redéfinit la monarchie.,Wisberg a écrit sur l'élection présidentielle.,fr,French,1
8421600162,But there is something.,"You still know something, right?",en,English,1
f1ce1e0a41,"Si se ofreció como voluntario o contribuyó en 1991, aprecio y aprecio su administración y su facultad de derecho.",La facultad de derecho no permite que nadie trabaje.,es,Spanish,2
8779fc0aa6,Ah three pigs!,Three times pig,en,English,0
abfab2f892,Ο Lawrence Singleton ήταν ένας διαβόητος βιαστής που έκοψε το αντιβράχιο του θύματος και καταδικάστηκε σε 8 χρόνια φυλάκισης. Συνελήφθη στη Φλόριντα για δολοφονία άλλης γυναίκας.,Ο κ. Singleton είναι καταδικασμένος βιαστής στη Φλόριντα.,el,Greek,0
40e81b8db9,"Nadhani, hehe, nitamwacha mtu mwingine aende, lakini mimi nadhani Mungu!",Nadhani nitaacha wengine waende badala yake.,sw,Swahili,0
051d2ed134,She will leave the court in December 2002.,She was about to leave court in the winter of 2002.,en,English,0
0765fb68c3,"In 1982, Wallace won his last gubernatorial election with a quarter of the black vote in the Democratic primary. This is a fact mentioned in the epilogue written at the end of the film.",Wallace was reappointed governor.,en,English,1
8684bc8aed,La amenaza que llegó no durmió.,Esta amenaza es de los políticos radicales del país.,es,Spanish,1
8277f7ad3f,"Я не очень хорошо знаю миссис Фальк. Ей около 80 и хороший человек. Я видел тебя много раз, но я очень нервничаю","Я видел г-жу Фальк несколько раз, но не встречался с ней.",ru,Russian,0
23ea23165a,"Milima yenye matambara ya Serra de Tramuntana haraka sana ilianguka baharini, na maeneo machache ya kufikia na bandari moja tu na bandari ya ukubwa wowote kando ya pwani.",Kuna milango 27 milimani,sw,Swahili,2
44bb788459,แน่นอนใช่ฉันรู้ทำไมเขารู้ล่วงหน้า,บางครั้งก็ไม่พูดด้วยซ้ำ,th,Thai,0
ccd89610c2,"Дебора Камерън и Дебора Хилс (слушател: основен разговор между слушатели и радио водещи) говориха по LBC Radio, лондонски радио канал, който слушам с интерес.","Интересувам се от LBC Radio, цялостна радиостанция в Лондон и нейните програми.",bg,Bulgarian,0
1207950672,"Participants suggested the need for a new audit reporting model, a renewed focus on audit quality, and building more effective working relationships with the audit committee.",Participants wanted to focus on a new style of inspection and quality.,en,English,0
c215b05d19,"Similarly, OIM modified the electronic grant renewal application to accommodate the new information sought by the LSC and to ensure greater ease for users.","Since then, users have reported that the grant application process has become much easier.",en,English,1
c27379c393,"Vâng, tôi có thể nghe thấy nó","Khi nghe điều này, anh ấy nói với tôi bằng một giọng rất lớn.",vi,Vietnamese,0
fc40293c3e,"Yeah Al sounds pretty shit to me, looks like BT ain't for me either",No one in this country will be approved,en,English,2
0ec33940f7,Πρέπει λοιπόν να σας πω γιατί το Good Center αξίζει και την υποστήριξή σας.,Πρέπει να σας πω ότι το Κέντρο βοήθειας χρειάζεται την οικονομική σας υποστήριξη πριν είναι πολύ αργά.,el,Greek,1
d1bb7ad804,Generalized additive models are used in time series research on air pollution and health.,A series of studies on pollution and its effects.,en,English,0
0e1b94d3ba,"It cannot last seven years, but it can last five. IBM says to throw it away. Leading Edge will say we will buy it for you",The new computer will not last seven years.,en,English,1
7c40ca58ee,"After the execution of Guru Teg Bahadur, Guru Gobind Singh's son exalted the faithful so that they were always ready for armed defense.",Guru Teg Bahadur died without an heir.,en,English,2
780ad26938,Η απλότητα των ρωμαϊκών γραμμών Sant Pau αντιπροσωπεύει μια ευχάριστη αλλαγή από τη διαφημιστική εκστρατεία του μοντερνισμού της Βαρκελώνης και των περιπλοκών της γοτθικής αρχιτεκτονικής.,Ο Σάο Πάου δεν έχει ερωτικές γραμμές.,el,Greek,2
7a9335df85,"Much has been recorded about this group, but they were probably the ancestors of Gododin, whose exploits are recorded in an old seventh-century Welsh manuscript.","Joud Al-Din's work was not recorded, as it will only be verbally transferred.",en,English,2
0c1e98cec1,"At least I'll try, because as you can see, I mean the oil filter, so you can touch it up here.",It is not worth the trouble because the oil filter is out of reach.,en,English,2
ab8b0524d3,Kutumia teknolojia kunaweza kupunguza wakati wa watoa huduma kugundua na kulenga wagonjwa wanaoweza kufaidika na ujumbe mfupi wa majibu.,Teknolojia inaweza kupunguza wakati unaotumiwa na walezi na wafanyikazi wanaotunza watu kwa asilimia 80.,sw,Swahili,1
776e05bea4,"И то, что делает меня, на мой взгляд, все это интересным, и это именно то, что мы собираемся сделать, что означает, что мы должны изменить людей, которые представляют наши интересы.","Думаю, заменить наших представителей будет непросто, но оно того стоит.",ru,Russian,1
991de5cf06,Conditional Assessment Case (CAS).,The CAS is a test that qualifies for new hires.,en,English,1
662b1a1b34,61 - Nhân viên liên bang có thể được bảo hiểm thông qua các chương trình bảo hiểm xã hội như An sinh xã hội 62 và Medicare và cùng điều khoản với các cư dân được bảo hiểm còn lại.,Các điều khoản và điều kiện dành cho nhân viên liên bang khác nhau.,vi,Vietnamese,2
6e87ca5c66,دوسرا ، ایڈی کا تیز رفتار ماحول ہے جہاں دکاندار کو مختصر الکحل کے لئے قدم اٹھانے کا وقت نہیں مل سکتا ہے ، چاہے ان کے پاس تعلیم ، مہارت اور ایسا کرنے کی خواہش ہی کیوں نہ ہو۔,وہ بہت جلد ای ڈی میں جاتا ہے۔,ur,Urdu,0
08f823f80c,"However, some participants cautioned that principle-based standards should not be viewed as a panacea to solve problems with financial reporting and may create an undesirable situation where you have the same transaction as treatment. There will not be comparability or agreement.",Some participants cautioned that theory-based standards should be seen as a panacea for problem solving.,en,English,2
5b8d7f4f38,The government does not provide anything of value in exchange for the entity that loses the property does not receive anything of value.,The entity will receive appropriate compensation for lost property.,en,English,2
c769449388,يشمل جميع الأجزاء أو المكونات الضرورية.,يجب أن يشمل جميع الأجزاء.,ar,Arabic,0
fe1757b3cb,"Сегодня гости ток-шоу часто проходят полное обучение о том, как избежать ответа на вопрос, и даже трехлетний ребенок имеет удивительный ответ в запасе.",Гости ток-шоу умеют не отвечать на вопросы.,ru,Russian,0
12151e492a,"Водещият италиански водач за Рим предпазливо твърди, че сградата се нарича El Colossio Quadrato (площад Колизей).",Сградата няма фамилно име.,bg,Bulgarian,2
b43c6c83d7,"For a second, I thought the crowd might provide me with cover, or at least slow down my pursuers with its density.",I had nowhere to hide.,en,English,2
82336af3f7,"When evaluating the intent of these six principles, we observed that they are naturally divided into three groups, which we call the key to success.",The six rules fall into two separate groups.,en,English,2
0aca49973f,Then he ran away.,Then he started running,en,English,0
83bccd8de4,"To be fair, if you don't pay all these costs.",If you only pay for a few goodies.,en,English,1
e2233262dd,Οι πιο συχνά χρησιμοποιούμενες λέξεις τρίτων που αρχικά ορίζουν τη σεξουαλική δραστηριότητα.,Όλες οι λέξεις που χρησιμοποιούνται στο σεξ είναι αργές.,el,Greek,1
3bc3051555,"Ами ако изглежда точно това, което се опитвам да правя?",Не сте сигурни как изглежда това.,bg,Bulgarian,2
374a88000c,"Yes, I am totally ridiculous. I mean, the Israelites were able to solve all problems many years ago if they had just sent their people there and killed Saddam.",The Israelis did not do it because they knew they could save money for the United States to do it.,en,English,1
952d503e5c,पेरिस में एफबीआई के कानूनी अटैची के कार्यालय ने 16 या 17 अगस्त को मिनियापोलिस मामले में एक एजेंट से बात करने के बाद फ्रांसीसी सरकार को फोन किया।,फ्रांस में एफबीआई को संचालित करने की अनुमति नहीं है।,hi,Hindi,2
104e6600d3,是的，我总是说如果我死了，我总是说如果我死了我会变成一只狗回来，那是最好的方式。,我总觉得如果我死了，我下辈子会是一条狗。,zh,Chinese,0
084056cf83,هل سبق لك أن رأيت مؤيدًا لبرودواي مؤخرًا ، أو حتى ذكرت ذلك في صحيفة نيويورك تايمز؟,تخشى برودواي من تقديم عرض تقديمي إلى الرعاة.,ar,Arabic,1
6c8dd7f662,Figure 3 shows the total national production of NOx and SO2 from all sectors including electricity.,Annex 3 presents the total national NOx and SO2 emissions for all sectors.,en,English,0
9bb2af4395,"I sadly admit that it can even make sense to have a few hired guns like Norquist, Downey, and Weber around - precious people just for their strong connection, not for any skill or talent.",It may be a good idea to rent a gun around.,en,English,0
975ca3688e,and I'm originally from Virginia and my memories of the summer were always this oppressive moisture,I’m from Virginia and remember that the summer season was full of rainy days.,en,English,0
2d76fc5593,"The delicate pieces of the crusader descend the gentle stairs to the dark underground Church of Bond, which is the Greek Orthodox Church.",A light and airy Assumption Church has numerous windows open to the sun.,en,English,2
5c5f43a4e5,The materials are then searched for evidence to the contrary and sideways or branched paths are created.,Additional or branches are placed after searching for materials to disprove.,en,English,0
c05c5759ee,"Ocho Ríos is Spanish for eight rivers, but this name does not describe the area.","""Ocho Ríos"" means eight rivers in the national language of Spain.",en,English,0
52df28cf4e,Πρέπει να μεταβείτε σε Linux;,Θα συνεχίσετε να χρησιμοποιείτε το Linux;,el,Greek,2
3d226d4357,İniş döneminden beri Piskopos ile ilgili sorun vardı.,"Sorun değil, her şey yolundaydı.",tr,Turkish,2
aabc418e61,Organizations often allowed individual members to change their employers to continue their participation.,Organizations in general were angry with the people who left.,en,English,1
0852cda432,Aproximadamente 100.000 personas vienen aquí todos los días para disfrutar de la impresionante arquitectura y ver los últimos lugares de interés en esta ciudad en constante cambio.,"Todos los días, solo 50,000 personas vienen a explorar la ciudad.",es,Spanish,1
801de4be0d,"Uno de los grandes interiores de este período es la sala principal de la Casa Tugendhat, diseñada por Meis van der Rohe en 1928.","Miss Van der Roh no solo diseñó la casa Theogandhat, sino que también vivió en ella.",es,Spanish,1
7a85c23b97,ไม่จำเป็นต้องใช้มันบางทีคนที่อยู่ที่บ้านสามารถช่วยคุณจัดการเงินดอลลาร์ได้,หากคุณต้องการจัดการเงินดอลลาร์คุณต้องการความช่วยเหลืออย่างแน่นอน,th,Thai,1
77ffe16490,Значи той остана през август след това?,Отседнали в Августа?,bg,Bulgarian,0
0032c0f51d,它仍然让我害怕。,它并没有吓到我。,zh,Chinese,2
6c444e9eeb,Hiyo Nisara Yao,This is their sign.,en,English,0
eb32c3a3b4,Well ah usually I want to go out fishing in a boat but instead of liking bank fishing and like you try to catch anything swimming because I want to try to catch any kind of fish Have problems that ah I'm really enjoy boating type fishing,I fish in the boat and try to catch fish because I have a hard time catching certain types.,en,English,0
2c7a23e67d,เราไม่ได้สัมภาษณ์ผู้ที่ได้รับข้อมูลทั้งหมดและไม่เห็นรายงานที่เกี่ยวข้องทั้งหมด,ตอนนี้ยังไม่ได้รับข้อมูลจากผู้รู้,th,Thai,0
e5a011dd84,Text Box 4.1 explains what the NIPA concept and the total budget are.,Text box 4.1 does not explain anything about NIPA.,en,English,2
94cae6c953,Very limited power exemptions are described in 31 U.S.C.,They tried to remove all exceptions.,en,English,1
e2cbac03bd,虽然陈述更好，但答案给出了完成的心理图景。,声明给出了更多细节。,zh,Chinese,1
9d1fc55a2d,"Dies ist das Wichtigste, was wir garantieren möchten, da es keine Möglichkeit gibt, eine 20-Megatonnen-H-Bombe von 30, C124, abzuwerfen.",Wir wollen mehr als der Rest sparen.,de,German,0
4dddb66fd8,"She hates me. """,She doesn't like people like me.,en,English,1
68f2a9d0e2,"Nhà hát Dân sự Indianapolis đã chiêu đãi khán giả đã sản xuất các vở kịch và nhạc kịch chuyên nghiệp trong 82 năm trong khi cung cấp một địa điểm cho tài năng đặc biệt trong thành phố, nhưng nó không nằm trong tầm tay của nó. .",Nhà hát Indy Civic đã thực hiện 120 chương trình trong 80 năm.,vi,Vietnamese,1
c596a313d6,FBI lazima ihifadhi viwango vikali vya usalama na viwango vya kitaalam kwa wafanyikazi wake wa kudumu na mkataba.,FBI haizingatii wafanyikazi wake.,sw,Swahili,2
ff7f0b0943,All activities at Eilat can be diverted through sports in the Red Sea (see diving below).,"Currently, you can only book activities with Black Sea Boating.",en,English,2
debeb7a3d5,Uçmayı ve oraya gitmeyi sevdiğimi biliyorsun,Oraya varmak daha güvenli olurdu,tr,Turkish,1
8172554ac2,"When we meet the young woman again, she works as a housewife in a huge and crumbling Roman townhouse belonging to an English bachelor named Jason Kinski (David Thalis).","When we met the young woman, she was not working.",en,English,2
e3f28b9035,Maybe it wouldn't stop them at all but it would delay them the first night.,It will not affect their speed at all.,en,English,2
84762a6516,"Suy đoán này, ít nhất là một phần, dựa trên thông tin mà Thumurine đã báo cáo về sự lãnh đạo của một phe cực đoan trong nhà thờ Hồi giáo.",Nhà thờ Hồi giáo có các nhóm lớn.,vi,Vietnamese,0
2ddc85f3e2,The most important part of this world is the home where the parents belong to the children.,The crucial part is that parents only relate to their children.,en,English,1
41e7c3ef65,Sizin gibi arkadaşlardan ve abonelerden 365.000 dolarlık hedefimize ulaşmak için daha fazla yolumuz var.,Para konusunda dönüm noktamız yok.,tr,Turkish,2
3e70c5bb07,June's defense began to weaken and slow.,Jon began to lose his strength and defense.,en,English,0
9c03ff9c62,สวัสดีนายเขากล่าวว่า: ฉันทำผิดพลาดอย่างร้ายแรงและเพิ่ม,เขาทักทายเขาด้วยความเคารพ,th,Thai,1
2f39a20ab1,Many people who fled have returned.,All run and never look back.,en,English,2
eb9a440abd,"yes, yes, I went to school, I went to school to be an algebra teacher in high school or French teacher in high school, because two of my favorite people in high school were teachers. my algebra teacher and the French teacher and I will do it before the end of the second year, when we want, we have enrolled in a major, and for the first time this year I have studied chemistry learn and be surprised that I did well",Preaching a great step is a big step.,en,English,1
3f44c0fa65,"Alors vous êtes venu, le vice-gouverneur l'a salué et a continué avec une série de grognements dont le sens était vague mais clairement insultant.",Le Député Gouverneur ne l'attendait pas mais il l'a quand même salué.,fr,French,0
d0fd1aa8ae,Kyoto Kabuki takes over in December and Osaka in May.,"Kyoto has a kabuki group, so is Osaka.",en,English,0
bdf26611af,"Έκαναν μερικές ερωτήσεις και τους απάντησα και μετά μου είπαν: πάρτε τις αποσκευές σας, πηγαίνετε αμέσως και πηγαίνετε στη διεύθυνση όπου πρόκειται να φτάσετε στην Ουάσιγκτον.",Μου είπαν να πάρω μια λευκή βαλίτσα.,el,Greek,1
95ea60ad6d,Buffet and car available.,It has table service.,en,English,0
c5267e71d8,بالظلم (شخص ما) - اغتصاب لوسيرز ، 1462:,لا أحد كان مخطئا.,ar,Arabic,2
4dbce22092,"I actually heard it once, I remember rap is back, I would say ten or fifteen years ago","I listened to rap about 15 years ago, I'm not really keen on it,",en,English,1
e5faa29d99,"Although it is a kilometer long, its name is misleading as it is not a street but several different streets.","It is one mile long, with each road a quarter mile long.",en,English,1
d5fbe9acc7,The entire town was surrounded by open countryside with scattered small villages.,There is only one large village in the countryside.,en,English,2
15dde9dffb,لیکن ارے ، جانور غائب ہیں ، خاص طور پر بکرے۔,بکروں کو سلامت لایا گیا۔,ur,Urdu,2
1e387731ef,"Si estás pensando en tocar las fibras sensibles de Bishop, eres más tonto de lo que pensé, Ogle. Estabas con todo menos rifles.",Ogle estaba muy enamorado del obispo.,es,Spanish,1
6518c67a6f,"In addition, the final rule does not have retroactive effect and administrative procedures must be exhausted before any legal action against the provisions of the rule.",The final rule has no retrospective effect.,en,English,0
6774e36f1c,"When the policemen arrived, he ran to his car and drove them in a chase that ended in a major accident.",He remained where he was and calmly showed the officers his license and registration.,en,English,2
a664d11886,"हालांकि, यदि आप अमेरिकी राजनीति में रुचि रखते हैं, तो यह आपके लिए अच्छा है। आप अपनी स्क्रीन पर किसी भी ""वॉटरगेट"" टेप को सुन सकते हैं, या आप ""निक्सन के राजनयिक साक्षात्कार"" सुन सकते हैं, जो बहुत दिलचस्प है।","यदि आप एक संग्रहालय का दौरा कर रहे हैं, तो आप वाटरगेट टेप सुन सकते हैं जबकि ऑडियो दृश्य है।",hi,Hindi,1
25bfc2f35f,Икономическият растеж е важна част от глобалните иновации.,"Икономическият растеж представлява множеството природни системи, открити в света.",bg,Bulgarian,1
dff62f5e20,بالتأكيد ، هناك سبب وجيه للاعتقاد بأن الحكومة تنتظر الملك - الحكومة تنتظر الملك.,أرادت الحكومة أن يموت الملك,ar,Arabic,1
99f1e6e3c6,Tarafsızlığı teşvik etmek ve gizliliği korumak için görüştüğümüz insanların çoğunu tanımlamamaya karar verdik.,Görüşme konularının çoğunun isimleri yayınlanmayacaktır.,tr,Turkish,0
bec4081534,"1) Increased federal enforcement. Before Hoover's death, the FBI did not aggressively investigate the mob.",Increasing federal practices is essential to curbing organized crime.,en,English,1
fed679418c,"It is quite possible to spend a fortnight in Eilat, explore the Red Sea, lie on the beaches, travel to the Negev desert and never see a religious building or archeological site.","While in Eilat, one can explore the red sea, or cruise into the Negev Desert.",en,English,0
3dd2c5b420,"Ubora wa juu wa utaratibu wa kikatiba wa Ujerumani baada ya vita, basi, ulikuwa ni majeruhi makubwa zaidi ya utawala wa Nazi.",Utawala wa Nazi ulimuua kila mtu aliyehusika.,sw,Swahili,1
f44252229b,yes i went i went to uh rice and we had a parade band which is quite famous for their musical ability so their comedy ability,The owl band was known for their musical skills.,en,English,2
54a03fd642,"Do đó, các nhà lập pháp và quản lý của chính phủ đang áp dụng những cách suy nghĩ mới, tìm kiếm những cách khác nhau để đạt được mục tiêu và sử dụng thông tin mới để hướng dẫn việc ra quyết định.",Các quan chức chính phủ đang cố gắng tăng sức mạnh của họ bằng cách suy nghĩ khác nhau.,vi,Vietnamese,1
98a865d1cf,"Katika kusindika hati yako, mfumo wa kiotomatiki unaweza kulinganisha habari iliyomo katika malipo halisi uliosindika na kampuni ya malipo ya kadi na ile iliyodaiwa katika hati.","Wakati tikiti ya kusafiri inatumiwa, mfumo hutegemea na unakataa kufanya kazi.",sw,Swahili,2
0d0a13295a,"The analysis concluded that the proposed rule may have a significant economic impact on many small businesses in the United States because the rule relaxes restrictions on the import of live pigs and finished pigs imported from Sonora, Mexico. , Member States.",The analysis states that these rules will have a negative impact on small businesses in the United States.,en,English,1
433eaaec09,Are candles fat?,Not candle oil.,en,English,2
87382637e6,Black professionals braid their hair into braids to show their national pride.,"Blacks braided their hair proudly, black woman angry.",en,English,1
1571d8cb7d,"Oh, I I haven't quite worked that out.",I get it.,en,English,2
914b6c6dae,"Oh, es war der Fluss der Schlangen, der Fluss der Schlangen mit vielen Schlangen",Der Snake River hat viele Schnappschildkröten.,de,German,1
2f0133ffdf,在离植物园不到一英里的地方，你会发现在路的右边有两座教堂，山坡上有数百个白色的家族墓地。,教堂也是儿童日托中心。,zh,Chinese,1
455a784cfe,And so it is with drug hangovers. You know what you do,It's similar to a drug release but worse.,en,English,1
12369f9724,وبالمثل ، إلى جانب المنافسة الشرسة في الخارج ، والمخاطر العالمية المرتبطة بالمستهلكين المتقلبين ، ومواسم المبيعات التي لا تعد ولا تحصى والأسواق المجزأة ، أصبحت هذه المنطقة منطقة صعبة لتجار التجزئة والمصنعين الأمريكيين.,تاجر التجزئة الأمريكي ينمو الآن.,ar,Arabic,2
98d0127f76,"If Leonardo has a bit of Fuller, this dramatic, high-life playboy also has Liberaces, who love tapestry couples and pretty-faced bad boys.",Leonardo's character meets in theatrical performances.,en,English,0
04f7eac592,تعمل عيادتنا المدنية منذ سنوات عديدة وقد أضفنا مؤخرًا عيادة دفاع جنائي.,تعمل عيادة الممارسة المدنية منذ أكثر من عام.,ar,Arabic,0
2b91c97bdc,अधिकारी प्रारंभिक मूल्यांकन भी प्राप्त कर सकते हैं या व्यक्तिगत कारक असंतोषजनक हो सकते हैं।,जारी रखने के लिए एजेंटों का सावधानीपूर्वक मूल्यांकन किया जाना चाहिए।,hi,Hindi,1
3a1a45d800,"Onu öldürdüm, bu doğru.",Adamın hayatı kurtarıldı.,tr,Turkish,2
976b2b6306,"If she wasn't, how would they know Jane Finn?",How did they know Jane Finn lost her papers?,en,English,2
26824c7884,"Therefore, we expect our domestic economy to be",Hopefully our local economy will start to explode within a year.,en,English,1
2842c0ae75,"Increased investment has boosted GDP growth in recent years, and a strong economy should help provide external debt.","High GDP growth in recent years has contributed to increasing investment, which has made people happy for a great economy.",en,English,1
308b20cf4f,Boca da Corrida Encumeada (moderate; 5 hours): views of Curral das Freiras and the valley of Ribeiro do Poco.,Boca da Corrida Encumeada is a medium text that takes 5 hours to complete.,en,English,0
de5927a4b9,I was drawn to the bar.,I was escorted out of the pub door.,en,English,0
752ac73cae,He therefore explicitly stated that the US found a way to project a bandwagon of strength without putting troops in line.,"He found a way to portray power without harming the troops, but he was found guilty.",en,English,1
b9dfb79bca,"Since the system will automatically verify all receipts and acceptances before the invoice payment authorization, there is no need to confirm the payment before confirming the receipt.","You will not need to pre-authorize payments, as the new system will automatically verify all receipts.",en,English,0
95637a007b,هذا مبتدئ في المجر ، إذا كنت ترغب في اللعب ، فعليك القيادة خارج المدينة بطريقة أو بأخرى.,هناك العديد من الأماكن في المدينة حيث يمكن للأشخاص الجدد الاستمتاع.,ar,Arabic,2
91d14a882b,It's okay,This is all a disaster.,en,English,2
11064d7b51,"Специални служители, ръководени от Филип Жиликов, участват в попълването на този доклад за безброй часове и отменя други важни усилия за осъществяването на тази важна мисия.",В персонала на Филип Зеликов имаше двадесет души.,bg,Bulgarian,1
db0c32bb7b,"मेरी समझ, वास्तव में, कुछ हद तक - आपके पास उपयोग की स्थिति है, जैसे कि आपने अपनी कॉलोनी के लिए एक प्रशासनिक पद जारी किया है।",मैं आपको बता सकता हूं कि आप वास्तव में बेवकूफ हैं।,hi,Hindi,2
28e9fa584f,"depends a lot on many things that were thought that, as you know the farmers thought we had chemicals, we put chemicals in the field and of course the soil will filter",There is no point in putting agricultural chemicals in the soil.,en,English,2
440ffd4174,Первая команда ESUD NYUD вошла в вестибюль Северной башни на Западной улице и была готова подняться в 9:15.,В 9:15 башня все еще стояла.,ru,Russian,0
84ed55dba9,واصلت كتابة رواية القرية المكسيكية ، وهي رواية تضم العديد من العادات والتقاليد الشعبية المكسيكية.,لا أعرف الكثير عن المكسيك.,ar,Arabic,2
4364891dee,Mon type est intéressant mais en réalité ce n'est pas le sujet de l'histoire ici.,Le sujet principal de cette histoire concerne mon sexe et la révélation de quelque chose à mes proches.,fr,French,2
e51a46a0c0,"They are enforced through government power to compel payment, and the person or entity that pays these fees receives nothing from the government in return.",They will not be charged through the government's power to enforce payments.,en,English,2
cb708f2075,"Глаз, - громко сказал он с твердым металлом, - твое место в аккумуляторной!","Он сказал Оглу, что его часы всегда были в камбузе.",ru,Russian,2
9965c5eeeb,"And I use one of those black hoses that absorb water everywhere, so I screw it up and down a few times and only need water for two hours a week","It only takes me about half an hour in the water, and I do it once a week.",en,English,2
2051c6eba0,当你离开交通挤压的主要动脉后，你会发现阿尔布费拉的老城区还保留了一些传统的魅力。,阿尔布费拉很古雅。,zh,Chinese,0
fc297e527b,"TIG funds support the Technology Assessment Project, an initiative of the Legal Aid Society of Cincinnati.","TIG funds are used to support technology advancement projects, which is Cincinnati's Legal Aid Association.",en,English,0
87643cd5f2,گھومنے والے شیشے ہیملٹن ، جہاں گھومنے والا شیشہ غیر مقناطیسی مواد ہے ، ایسی مدد کہتے ہیں۔,اسپن گلاس ایک بہت ہی طاقتور مقناطیس ہے۔,ur,Urdu,1
6d25d6d676,"Σε αυτήν την περίπτωση, η διαφορά επιτοκίου είναι 9α, η οποία είναι ίση με τη διογκωμένη διαφορά κόστους 6α που σημειώνεται 50%.",Η διαφορά επιτοκίου δεν είναι 9α.,el,Greek,2
8388e96e27,حتى الآن ، هذه ليست قضايا يتجاهلها محررو برج العاج.,هذه القضايا لن تجبر حراس كوت ديفوار على التفكير مرتين,ar,Arabic,2
a02e826b5a,"well, it's really interesting that you're as far away as you are because I really thought it was, uh, we're","You are so close, surprisingly.",en,English,2
fcf9804fa3,"Si es posible, familiarícese con los parámetros de antemano.","Si comprende el propósito del libro, el curso le resultará más fácil.",es,Spanish,1
b09e348e4e,"It lacks intellect, intellect and a sense of humor - it is cruel and deserves to be an internationalist or a star. I have a sense of humor, but I can only make jokes when I tell the truth.",The article was written roughly.,en,English,0
691d5b542d,The leaves of the papyrus were dried and used by the ancient Egyptians as a form of paper.,The ancient Egyptians did not have a paper object.,en,English,2
b4c9f193b2,"Es ist eine Grauzone, sagt John Kirkwood, ein Metropolit von Chicago und ALA.",John Kirkwood hält dies für keinen guten Ort.,de,German,0
c837801512,Помните ли Световната търговска организация от половин век?,Просперитетът на СТО е гарантиран за следващия век.,bg,Bulgarian,2
2843723ab9,"इसलिए जब उन्होंने उसे बताया कि उसे इस आदमी के घर जाना है, तो उसने कहा, क्या उसे उसके साथ घर जाना चाहिए?",उन्होंने कहा कि आप अभी तक कहीं नहीं जा सकते,hi,Hindi,2
03e2142728,An expert to stay is the Octavius ​​Decatur Gass.,Dictator Gas activist refers to four people.,en,English,2
932e0b35ee,"Es asombroso, es asombroso que puedas sacar un poco de eso",No poco es suficiente.,es,Spanish,2
4d38d466d0,"It means a lot of time. I mean, of course, I mean, when it turns into a waveform by the markup form and you put it in there and you want to edit it, then you know that you are trying to make it. Smooth Of course, it will take a lot of time.",It takes a lot of emotion to do it.,en,English,0
21cd55b4f2,"Okay, I will remember that, yes, you serve it yourself or for a family",I will remember. You can serve yourself or your family.,en,English,0
